pairid	q_acc	r_acc	syn2b_breakpoints	syn2b_scj_distance	syn2b_breakpoint_density	syn2b_inverted_fraction	syn2b_raw_inverted_fraction	syn2b_orientation_mismatches	syn2b_orientation_mismatches_raw	syn2b_orientation_uninformative	syn2b_observable_fraction	syn2b_observable_adjacencies	syn2b_structural	syn2b_shared_tags	syn2b_repeats_dropped	syn2b_landmarks_collapsed	syn2b_circular	syn2b_legacy_adjacency	syn2b_junctions	status	syn2b_rev_breakpoints	syn2b_rev_scj_distance	syn2b_rev_breakpoint_density	syn2b_rev_inverted_fraction	syn2b_rev_raw_inverted_fraction	syn2b_rev_orientation_mismatches	syn2b_rev_orientation_mismatches_raw	syn2b_rev_orientation_uninformative	syn2b_rev_observable_fraction	syn2b_rev_observable_adjacencies	syn2b_rev_structural	syn2b_rev_shared_tags	syn2b_rev_repeats_dropped	syn2b_rev_landmarks_collapsed	syn2b_rev_circular	syn2b_rev_legacy_adjacency	syn2b_rev_junctions	reverse_status	syn2b_scj_corrected	syn2b_hidden_a	syn2b_hidden_b
GCF_001475545.1__GCF_015350905.1	GCF_001475545.1	GCF_015350905.1	0	22	0.00000	0.50000	0.50000	22	22	0	0.2286	8	0.3714	44	11	0	false	0.0000		ok	0	22	0.00000	0.50000	0.50000	22	22	0	0.8462	11	0.3714	44	11	0	false	0.0000		ok	-6.99	27.00	2.00
GCF_001419705.1__GCA_014656175.1	GCF_001419705.1	GCA_014656175.1	0	67	0.00000	0.47826	0.47826	55	55	0	0.1837	18	0.3163	115	18	0	false	0.0008		ok	0	67	0.00000	0.47826	0.47826	55	55	0	1.0000	31	0.3163	115	18	0	false	0.0008		ok	-12.99	79.99	0.00
GCF_003614885.1__GCF_000972145.1	GCF_003614885.1	GCF_000972145.1	0	32	0.00000	0.39496	0.60504	141	216	0	0.9907	319	0.9086	357	27	0	false	0.0058		ok	1	32	0.00280	0.39496	0.60504	141	216	0	0.9133	316	0.9086	357	27	0	false	0.0058	866565	ok	-0.99	2.99	30.00
GCA_902594835.1__GCA_902538445.1	GCA_902594835.1	GCA_902538445.1	0	2	0.00000	0.33333	0.66667	4	8	0	0.6000	3	0.6667	12	0	0	false	0.0000		ok	0	2	0.00000	0.33333	0.66667	4	8	0	0.6000	3	0.6667	12	0	0	false	0.0000		ok	-2.00	2.00	2.00
GCF_000373645.1__GCA_002551355.1	GCF_000373645.1	GCA_002551355.1	0	36	0.00000	0.40741	0.40741	44	44	0	0.8596	49	0.5862	108	31	0	false	0.0001		ok	0	36	0.00000	0.40741	0.40741	44	44	0	0.5432	44	0.5862	108	31	0	false	0.0001		ok	-9.00	8.00	37.00
GCF_003963535.1__GCF_000225525.1	GCF_003963535.1	GCF_000225525.1	0	92	0.00000	0.49057	0.49057	78	78	0	1.0000	66	0.4177	159	107	0	false	0.0005		ok	0	92	0.00000	0.49057	0.49057	78	78	0	0.3544	56	0.4177	159	107	0	false	0.0005		ok	-10.01	0.00	102.01
GCF_008705135.1__GCA_014655195.1	GCF_008705135.1	GCA_014655195.1	0	45	0.00000	0.47407	0.52593	64	71	0	1.0000	99	0.6763	135	21	0	false	0.0010		ok	1	45	0.00741	0.47407	0.52593	64	71	0	0.7090	95	0.6763	135	21	0	false	0.0010	3437098	ok	6.01	0.00	38.99
GCF_009901565.1__GCF_001570565.1	GCF_009901565.1	GCF_001570565.1	4	70	0.00389	0.32264	0.32264	332	332	0	0.9939	975	0.9320	1029	8	0	false	0.0176	3006344,6181494,7032370,7503433	ok	5	70	0.00486	0.32264	0.32264	332	332	0	0.9673	976	0.9320	1029	8	0	false	0.0176	168293,1606821,4396272,4404176,5635075	ok	31.02	5.98	32.99
GCA_902615145.1__GCA_902538495.1	GCA_902615145.1	GCA_902538495.1	0	24	0.00000	0.30303	0.69697	30	69	0	0.7439	61	0.7303	99	0	0	false	0.0089		ok	0	24	0.00000	0.30303	0.69697	30	69	0	0.8750	63	0.7303	99	0	0	false	0.0089		ok	-6.00	21.00	9.00
GCF_000717335.1__GCF_000411975.1	GCF_000717335.1	GCF_000411975.1	0	43	0.00000	0.46957	0.53043	54	61	0	0.6667	38	0.5057	115	12	0	false	0.0003		ok	0	43	0.00000	0.46957	0.53043	54	61	0	0.5000	37	0.5057	115	12	0	false	0.0003		ok	-13.00	19.00	37.00
GCA_900549275.1__GCA_900541665.1	GCA_900549275.1	GCA_900541665.1	0	55	0.00000	0.49133	0.49133	85	85	0	0.3419	40	0.5417	173	6	0	false	0.0087		ok	0	55	0.00000	0.49133	0.49133	85	85	0	0.8824	60	0.5417	173	6	0	false	0.0087		ok	-29.99	76.99	8.00
GCA_003279765.1__GCA_902556285.1	GCA_003279765.1	GCA_902556285.1	0	1	0.00000	0.25000	0.25000	2	2	0	0.0000	0	0.6667	8	0	0	false	0.0013		ok	0	1	0.00000	0.25000	0.25000	2	2	0	0.0000	0	0.6667	8	0	0	false	0.0013		ok			
GCA_900544365.1__GCF_003999875.1	GCA_900544365.1	GCF_003999875.1	1	37	0.00870	0.46087	0.46087	53	53	0	0.5833	63	0.6606	115	3	0	false	0.0064	971837	ok	1	37	0.00870	0.46087	0.46087	53	53	0	1.0000	73	0.6606	115	3	0	false	0.0064	71082	ok	-8.01	45.01	0.00
GCF_000154105.1__GCA_910577325.1	GCF_000154105.1	GCA_910577325.1	0	53	0.00000	0.42308	0.42308	33	33	0	0.8367	41	0.3537	78	43	0	false	0.0000		ok	4	53	0.05128	0.42308	0.42308	33	33	0	0.5484	34	0.3537	78	43	0	false	0.0000	464400,942968,2066583,2170728	ok	17.00	8.00	28.00
GCA_017959195.1__GCA_017613815.1	GCA_017959195.1	GCA_017613815.1	0	13	0.00000	0.34545	0.34545	19	19	0	0.1667	2	0.3158	55	0	0	false	0.0024		ok	0	13	0.00000	0.34545	0.34545	19	19	0	0.0000	0	0.3158	55	0	0	false	0.0024		ok			
GCF_001593385.1__GCF_003971235.1	GCF_001593385.1	GCF_003971235.1	4	24	0.02837	0.46099	0.53901	65	76	0	0.9071	127	0.8356	141	19	0	false	0.0012	621058,788698,1567902,4551676	ok	2	24	0.01418	0.46099	0.53901	65	76	0	0.9922	127	0.8356	141	19	0	false	0.0012	211288,3210862	ok	9.99	13.01	1.00
GCA_902590845.1__GCA_902569735.1	GCA_902590845.1	GCA_902569735.1	0	0	0.00000	0.50000	0.50000	2	2	0	0.0000	0	1.0000	4	1	0	false	0.0012		ok	0	0	0.00000	0.50000	0.50000	2	2	0	0.0000	0	1.0000	4	1	0	false	0.0012		ok			
GCA_005887945.1__GCA_005239475.1	GCA_005887945.1	GCA_005239475.1	0	19	0.00000	0.43373	0.56627	36	47	0	0.3750	12	0.5000	83	36	0	false	0.0009		ok	0	19	0.00000	0.43373	0.56627	36	47	0	0.5600	14	0.5000	83	36	0	false	0.0009		ok	-12.00	20.00	11.00
GCF_000278115.1__GCF_000518165.1	GCF_000278115.1	GCF_000518165.1	0	0	0.00000	0.33333	0.33333	3	3	0	0.7500	3	1.0000	9	69	0	false	0.0000		ok	0	0	0.00000	0.33333	0.33333	3	3	0	0.7500	3	1.0000	9	69	0	false	0.0000		ok	-2.00	1.00	1.00
GCF_001757995.1__GCF_000161455.1	GCF_001757995.1	GCF_000161455.1	1	42	0.01250	0.46250	0.46250	37	37	0	0.4684	37	0.4878	80	31	0	false	0.0005	4056096	ok	0	42	0.00000	0.46250	0.46250	37	37	0	1.0000	43	0.4878	80	31	0	false	0.0005		ok	0.01	41.99	0.00
GCF_001425175.1__GCF_000620705.1	GCF_001425175.1	GCF_000620705.1	2	22	0.02128	0.17021	0.17021	16	16	0	0.9048	76	0.7660	94	9	0	false	0.0008	617309,2740961	ok	1	22	0.01064	0.17021	0.17021	16	16	0	0.9268	76	0.7660	94	9	0	false	0.0008	2332233	ok	8.00	8.00	6.00
GCA_003151335.1__GCA_003160215.1	GCA_003151335.1	GCA_003160215.1	1	35	0.01333	0.42667	0.57333	32	43	0	0.4516	14	0.2857	75	32	0	false	0.0004	2567754	ok	1	35	0.01333	0.42667	0.57333	32	43	0	0.3750	12	0.2857	75	32	0	false	0.0004	1505609	ok	-2.00	17.00	20.00
GCF_004795055.1__GCF_013401435.1	GCF_004795055.1	GCF_013401435.1	0	36	0.00000	0.45977	0.45977	40	40	0	0.8333	10	0.2500	87	36	0	false	0.0004		ok	0	36	0.00000	0.45977	0.45977	40	40	0	0.0625	3	0.2500	87	36	0	false	0.0004		ok	-11.00	2.00	45.00
GCF_014230465.1__GCF_900105325.1	GCF_014230465.1	GCF_900105325.1	1	23	0.00526	0.32632	0.67368	62	128	0	0.9032	168	0.8789	190	379	0	false	0.0013	2204897	ok	0	23	0.00000	0.32632	0.67368	62	128	0	0.9883	169	0.8789	190	379	0	false	0.0013		ok	2.99	18.01	2.00
GCF_001672915.1__GCF_001672815.1	GCF_001672915.1	GCF_001672815.1	0	114	0.00000	0.48513	0.51487	212	225	0	0.8029	220	0.6715	437	45	0	false	0.0050		ok	0	114	0.00000	0.48513	0.51487	212	225	0	0.6732	206	0.6715	437	45	0	false	0.0050		ok	-40.01	54.01	100.00
GCF_001613005.1__GCF_000308375.1	GCF_001613005.1	GCF_000308375.1	0	133	0.00000	0.40813	0.40813	231	231	0	0.8532	337	0.7252	566	13	0	false	0.0056		ok	0	133	0.00000	0.40813	0.40813	231	231	0	0.7386	325	0.7252	566	13	0	false	0.0056		ok	-40.01	57.98	115.02
GCF_013373795.1__GCF_015624485.1	GCF_013373795.1	GCF_015624485.1	9	25	0.05556	0.28395	0.71605	46	116	0	0.9938	160	0.8555	162	80	0	false	0.0004	497418,814847,1622636,3412767,3435316,5974602,6680050,6785420,7145678	ok	8	25	0.04938	0.28395	0.71605	46	116	0	0.9938	159	0.8555	162	80	0	false	0.0004	526797,640758,1422700,4326432,6302189,7442115,7679343,7869686	ok	23.01	1.00	0.99
GCF_900699785.1__GCA_905372745.1	GCF_900699785.1	GCA_905372745.1	6	90	0.04651	0.48062	0.48062	62	62	0	1.0000	86	0.4079	129	24	0	false	0.0014	99895,131914,163386,177431,275803,639920	ok	14	90	0.10853	0.48062	0.48062	62	62	0	0.6484	83	0.4079	129	24	0	false	0.0014	108385,168967,348171,374386,558835,912172,1096659,1134580,1146008,1724203,1825876,1956450,1963891,2091130	ok	44.99	0.00	45.01
GCA_017647065.1__GCA_017559135.1	GCA_017647065.1	GCA_017559135.1	0	25	0.00000	0.43478	0.43478	20	20	0	0.0625	2	0.2188	46	8	0	false	0.0011		ok	0	25	0.00000	0.43478	0.43478	20	20	0	0.8571	6	0.2188	46	8	0	false	0.0011		ok	-6.00	30.00	1.00
GCF_003270085.1__GCF_001906585.1	GCF_003270085.1	GCF_001906585.1	1	174	0.00137	0.47527	0.52473	346	382	0	0.7014	444	0.7372	728	67	0	false	0.0061	449367	ok	1	174	0.00137	0.47527	0.52473	346	382	0	0.9284	480	0.7372	728	67	0	false	0.0061	1873809	ok	-52.04	189.02	37.02
GCA_002689655.1__GCA_003513555.1	GCA_002689655.1	GCA_003513555.1	1	23	0.00943	0.46226	0.53774	49	57	0	0.8056	29	0.5660	106	107	0	false	0.0004	43804	ok	0	23	0.00000	0.46226	0.53774	49	57	0	0.5532	26	0.5660	106	107	0	false	0.0004		ok	-5.00	7.00	21.00
GCF_009763245.1__GCF_900099645.1	GCF_009763245.1	GCF_900099645.1	1	23	0.03571	0.42857	0.57143	12	16	0	0.9524	20	0.3235	28	5	0	false	0.0000	2189418	ok	0	23	0.00000	0.42857	0.57143	12	16	0	0.7917	19	0.3235	28	5	0	false	0.0000		ok	17.00	1.00	5.00
GCF_010668805.1__GCF_014198335.1	GCF_010668805.1	GCF_014198335.1	0	22	0.00000	0.26415	0.26415	56	56	0	0.8995	179	0.8911	212	5	0	false	0.0012		ok	0	22	0.00000	0.26415	0.26415	56	56	0	0.9781	179	0.8911	212	5	0	false	0.0012		ok	-2.01	20.00	4.01
GCA_003149935.1__GCA_900756605.1	GCA_003149935.1	GCA_900756605.1	0	113	0.00000	0.43407	0.56593	79	103	0	1.0000	60	0.3468	182	7	0	false	0.0039		ok	0	113	0.00000	0.43407	0.56593	79	103	0	0.2139	37	0.3468	182	7	0	false	0.0039		ok	-22.98	0.00	135.98
GCF_900129975.1__GCF_000384815.1	GCF_900129975.1	GCF_000384815.1	1	13	0.02128	0.46809	0.53191	22	25	0	0.9487	37	0.7174	47	11	0	false	0.0005	1735890	ok	2	13	0.04255	0.46809	0.53191	22	25	0	0.9250	37	0.7174	47	11	0	false	0.0005	1127891,2285335	ok	8.00	2.00	3.00
GCA_016788065.1__GCA_016713525.1	GCA_016788065.1	GCA_016713525.1	3	70	0.01714	0.49143	0.50857	86	89	0	0.6226	99	0.5906	175	122	0	false	0.0017	297318,663903,1569397	ok	3	70	0.01714	0.49143	0.50857	86	89	0	0.9558	108	0.5906	175	122	0	false	0.0017	1878087,3793727,4094218	ok	5.00	60.01	4.99
GCA_017958265.1__GCA_002308315.1	GCA_017958265.1	GCA_002308315.1	0	0	0.00000	0.33333	0.66667	8	16	0	0.0000	0	1.0000	24	2	0	false	0.0005		ok	0	0	0.00000	0.33333	0.66667	8	16	0	0.0000	0	1.0000	24	2	0	false	0.0005		ok			
GCF_003202205.1__GCF_009363755.1	GCF_003202205.1	GCF_009363755.1	2	13	0.04082	0.14286	0.14286	7	7	0	0.8333	40	0.7451	49	16	0	false	0.0005	1571317,3722796	ok	2	13	0.04082	0.14286	0.14286	7	7	0	1.0000	41	0.7451	49	16	0	false	0.0005	3274167,3694986	ok	5.00	8.00	0.00
GCF_002939705.1__GCF_014206815.1	GCF_002939705.1	GCF_014206815.1	4	25	0.11429	0.37143	0.62857	13	22	0	0.5667	17	0.3243	35	26	0	false	0.0000	995507,1313633,1515903,1948744	ok	1	25	0.02857	0.37143	0.62857	13	22	0	0.9474	18	0.3243	35	26	0	false	0.0000	531925	ok	11.00	13.00	1.00
GCF_005222695.1__GCA_015277795.1	GCF_005222695.1	GCA_015277795.1	0	26	0.00000	0.22807	0.77193	13	44	0	0.5714	32	0.5517	57	28	0	false	0.0000		ok	0	26	0.00000	0.22807	0.77193	13	44	0	1.0000	34	0.5517	57	28	0	false	0.0000		ok	2.00	24.00	0.00
GCA_900473045.1__GCA_900472175.1	GCA_900473045.1	GCA_900472175.1	0	32	0.00000	0.36842	0.63158	42	72	0	0.7021	66	0.6893	114	2	0	false	0.0002		ok	0	32	0.00000	0.36842	0.63158	42	72	0	0.9125	73	0.6893	114	2	0	false	0.0002		ok	-3.00	28.00	7.00
GCF_009755885.1__GCF_000325665.1	GCF_009755885.1	GCF_000325665.1	51	175	0.20238	0.49206	0.49206	124	124	0	0.8765	220	0.4281	252	26	0	false	0.0059	16245,26419,62605,415793,501929,518743,631851,710152,776982,790708,805454,964216,1007986,1086163,1087213,1114675,1138987,1218551,1367915,1471453,1481960,1493337,1519896,1526578,1549055,1601304,1606084,1629609,1645464,1684371,1748507,1814304,1838934,1888804,1893195,1914554,1948099,2009649,2051398,2061338,2063118,2144820,2147085,2171516,2177607,2221736,2263205,2312962,2350893,2390338,2445106	ok	18	175	0.07143	0.49206	0.49206	124	124	0	0.9946	185	0.4281	252	26	0	false	0.0059	534343,924167,1227201,1301407,1535327,1628570,1671727,1719023,1803668,2094112,2108258,2156311,2210982,2519191,2553207,2582585,2619110,2722305	ok	143.00	31.00	1.00
GCF_003350445.1__GCF_014653695.1	GCF_003350445.1	GCF_014653695.1	5	64	0.01078	0.38147	0.38147	177	177	0	0.9606	414	0.8630	464	20	0	false	0.0026	329754,1702290,3140001,3435181,4727504	ok	6	64	0.01293	0.38147	0.38147	177	177	0	0.9385	412	0.8630	464	20	0	false	0.0026	570352,697525,2342231,2408265,5827786,9144056	ok	20.02	16.98	27.00
GCA_009920765.1__GCA_903960945.1	GCA_009920765.1	GCA_903960945.1	0	5	0.00000	0.43243	0.43243	16	16	0	0.3333	1	0.3750	37	23	0	false	0.0000		ok	0	5	0.00000	0.43243	0.43243	16	16	0	0.0000	0	0.3750	37	23	0	false	0.0000		ok			
GCF_900637025.1__GCA_001579035.1	GCF_900637025.1	GCA_001579035.1	2	32	0.05714	0.37143	0.62857	13	22	0	0.9615	25	0.3043	35	9	0	false	0.0000	236158,476142	ok	3	32	0.08571	0.37143	0.62857	13	22	0	0.7353	25	0.3043	35	9	0	false	0.0000	641447,1563011,1668500	ok	22.00	1.00	9.00
GCA_019116345.1__GCA_019118765.1	GCA_019116345.1	GCA_019118765.1	0	12	0.00000	0.38462	0.61538	20	32	0	0.6111	11	0.5385	52	4	0	false	0.0000		ok	0	12	0.00000	0.38462	0.61538	20	32	0	0.2727	6	0.5385	52	4	0	false	0.0000		ok	-11.00	7.00	16.00
GCA_903913315.1__GCA_903879645.1	GCA_903913315.1	GCA_903879645.1	0	72	0.00000	0.49321	0.50679	109	112	0	0.6292	56	0.5135	221	31	0	false	0.0066		ok	0	72	0.00000	0.49321	0.50679	109	112	0	0.3111	42	0.5135	221	31	0	false	0.0066		ok	-54.01	33.00	93.00
GCF_013403865.1__GCF_013403925.1	GCF_013403865.1	GCF_013403925.1	9	21	0.08911	0.47525	0.52475	48	53	0	0.9451	86	0.7900	101	8	0	false	0.0058	642396,1084198,1310035,2232136,2369568,2441023,2498391,3484054,3845006	ok	7	21	0.06931	0.47525	0.52475	48	53	0	0.9773	86	0.7900	101	8	0	false	0.0058	1058248,1148274,1266208,2865166,3239593,3417506,3804560	ok	14.01	5.00	2.00
GCA_902618855.1__GCA_902569405.1	GCA_902618855.1	GCA_902569405.1	0	2	0.00000	0.22222	0.22222	2	2	0	0.0000	0	0.5000	9	0	0	false	0.0000		ok	0	2	0.00000	0.22222	0.22222	2	2	0	0.5000	1	0.5000	9	0	0	false	0.0000		ok			
GCF_000716435.1__GCF_000367365.1	GCF_000716435.1	GCF_000367365.1	9	175	0.01096	0.40560	0.40560	333	333	0	0.9610	665	0.7858	821	30	0	false	0.0060	1747101,5827141,6112228,6125328,7729199,8641857,9891961,10436769,10466959	ok	9	175	0.01096	0.40560	0.40560	333	333	0	0.8527	654	0.7858	821	30	0	false	0.0060	405236,634222,3526420,3561111,3580061,3704549,3803716,7977215,8007850	ok	35.04	26.99	112.98
GCF_002970935.1__GCF_002970915.1	GCF_002970935.1	GCF_002970915.1	0	5	0.00000	0.03061	0.03061	6	6	0	0.9845	190	0.9744	196	17	0	false	0.0163		ok	0	5	0.00000	0.03061	0.03061	6	6	0	0.9896	190	0.9744	196	17	0	false	0.0163		ok	0.01	2.99	2.00
GCF_003942965.1__GCF_002355895.1	GCF_003942965.1	GCF_002355895.1	0	23	0.00000	0.40625	0.40625	13	13	0	0.2903	9	0.3030	32	10	0	false	0.0000		ok	0	23	0.00000	0.40625	0.40625	13	13	0	1.0000	12	0.3030	32	10	0	false	0.0000		ok	1.00	22.00	0.00
GCF_006783905.1__GCF_015278315.1	GCF_006783905.1	GCF_015278315.1	0	21	0.00000	0.36207	0.36207	21	21	0	0.8095	34	0.6250	58	45	0	false	0.0011		ok	0	21	0.00000	0.36207	0.36207	21	21	0	0.6531	32	0.6250	58	45	0	false	0.0011		ok	-4.00	8.00	17.00
GCA_902610255.1__GCA_902574995.1	GCA_902610255.1	GCA_902574995.1	0	20	0.00000	0.42537	0.57463	57	77	0	0.8211	101	0.8425	134	0	0	false	0.0187		ok	0	20	0.00000	0.42537	0.57463	57	77	0	0.9459	105	0.8425	134	0	0	false	0.0187		ok	-8.01	22.01	6.01
GCF_000688075.1__GCF_014189455.1	GCF_000688075.1	GCF_014189455.1	1	44	0.00249	0.38060	0.38060	153	153	0	0.9202	369	0.8922	402	84	0	false	0.0031	4188474	ok	0	44	0.00000	0.38060	0.38060	153	153	0	1.0000	371	0.8922	402	84	0	false	0.0031		ok	12.00	32.00	0.00
GCA_903913915.1__GCA_903855995.1	GCA_903913915.1	GCA_903855995.1	0	16	0.00000	0.46429	0.53571	13	15	0	0.0556	1	0.2000	28	7	0	false	0.0000		ok	0	16	0.00000	0.46429	0.53571	13	15	0	0.8333	5	0.2000	28	7	0	false	0.0000		ok	-1.99	16.99	1.00
GCA_903851465.1__GCA_000438985.1	GCA_903851465.1	GCA_000438985.1	0	13	0.00000	0.34146	0.65854	14	27	0	0.3333	7	0.5000	41	23	0	false	0.0000		ok	0	13	0.00000	0.34146	0.65854	14	27	0	0.5556	10	0.5000	41	23	0	false	0.0000		ok	-9.00	14.00	8.00
GCF_002196855.1__GCF_000740775.1	GCF_002196855.1	GCF_000740775.1	1	54	0.00292	0.49415	0.50585	169	173	0	0.9410	271	0.8323	342	5	0	false	0.0056	1540507	ok	2	54	0.00585	0.49415	0.50585	169	173	0	0.8775	265	0.8323	342	5	0	false	0.0056	407200,4106304	ok	0.01	16.99	36.99
GCA_003210825.1__GCF_000015665.1	GCA_003210825.1	GCF_000015665.1	0	9	0.00000	0.46154	0.46154	6	6	0	0.1667	2	0.2500	13	4	0	false	0.0007		ok	0	9	0.00000	0.46154	0.46154	6	6	0	1.0000	3	0.2500	13	4	0	false	0.0007		ok	-1.00	10.00	0.00
GCF_002095485.1__GCF_002095465.1	GCF_002095485.1	GCF_002095465.1	0	14	0.00000	0.46429	0.53571	26	30	0	0.4762	20	0.6667	56	3	0	false	0.0006		ok	0	14	0.00000	0.46429	0.53571	26	30	0	0.9643	27	0.6667	56	3	0	false	0.0006		ok	-9.00	22.00	1.00
GCA_017442365.1__GCA_900770585.1	GCA_017442365.1	GCA_900770585.1	0	42	0.00000	0.38889	0.61111	21	33	0	1.0000	4	0.0870	54	3	0	false	0.0000		ok	0	42	0.00000	0.38889	0.61111	21	33	0	0.0000	0	0.0870	54	3	0	false	0.0000		ok			
GCF_003700275.1__GCF_002093745.1	GCF_003700275.1	GCF_002093745.1	0	15	0.00000	0.42500	0.42500	17	17	0	0.5000	12	0.4828	40	11	0	false	0.0000		ok	1	15	0.02500	0.42500	0.42500	17	17	0	0.6842	13	0.4828	40	11	0	false	0.0000	890000	ok	-3.00	12.00	6.00
GCA_012719295.1__GCA_002348185.1	GCA_012719295.1	GCA_002348185.1	0	73	0.00000	0.44783	0.55217	103	127	0	0.2414	28	0.4206	230	5	0	false	0.0010		ok	0	73	0.00000	0.44783	0.55217	103	127	0	0.7143	45	0.4206	230	5	0	false	0.0010		ok	-32.99	87.99	18.00
GCF_004402785.1__GCF_015752155.1	GCF_004402785.1	GCF_015752155.1	0	42	0.00000	0.41304	0.58696	57	81	0	0.6174	71	0.6585	138	15	0	false	0.0026		ok	0	42	0.00000	0.41304	0.58696	57	81	0	0.9326	83	0.6585	138	15	0	false	0.0026		ok	-8.00	44.00	6.00
GCA_902573015.1__GCA_902573085.1	GCA_902573015.1	GCA_902573085.1	0	2	0.00000	0.16000	0.84000	4	21	0	0.8000	12	0.8667	25	1	0	false	0.0000		ok	0	2	0.00000	0.16000	0.84000	4	21	0	0.9231	12	0.8667	25	1	0	false	0.0000		ok	-2.00	3.00	1.00
GCA_902593235.1__GCA_902589455.1	GCA_902593235.1	GCA_902589455.1	1	13	0.02083	0.31250	0.68750	15	33	0	0.6111	22	0.6667	48	0	0	false	0.0017	90694	ok	1	13	0.02083	0.31250	0.68750	15	33	0	0.8621	25	0.6667	48	0	0	false	0.0017	97694	ok	-5.00	14.00	4.00
GCF_000244915.1__GCF_000261685.1	GCF_000244915.1	GCF_000261685.1	0	109	0.00000	0.33333	0.66667	49	98	0	0.9778	44	0.2733	147	25	0	false	0.0000		ok	0	109	0.00000	0.33333	0.66667	49	98	0	0.1233	18	0.2733	147	25	0	false	0.0000		ok	-19.98	1.00	127.99
GCF_904846075.1__GCF_000586475.1	GCF_904846075.1	GCF_000586475.1	3	43	0.00408	0.42120	0.42120	310	310	0	0.9972	703	0.9419	736	19	0	false	0.0493	1847161,2388504,2686522	ok	2	43	0.00272	0.42120	0.42120	310	310	0	0.9549	699	0.9419	736	19	0	false	0.0493	1420490,2693430	ok	8.01	1.97	33.01
GCF_005670685.2__GCF_018326285.1	GCF_005670685.2	GCF_018326285.1	0	0	0.00000	0.00000	0.00000	0	0	0	1.0000	572	1.0000	572	43	0	true	0.0186		ok	0	0	0.00000	0.00000	0.00000	0	0	0	1.0000	572	1.0000	572	43	0	true	0.0186		ok	0.00	0.00	0.00
GCA_017992175.1__GCA_002441005.1	GCA_017992175.1	GCA_002441005.1	0	21	0.00000	0.42623	0.57377	52	70	0	0.7652	88	0.8190	122	1	0	false	0.0078		ok	0	21	0.00000	0.42623	0.57377	52	70	0	0.9792	94	0.8190	122	1	0	false	0.0078		ok	-8.00	27.00	2.00
GCA_902587755.1__GCA_902558835.1	GCA_902587755.1	GCA_902558835.1	0	14	0.00000	0.48980	0.48980	24	24	0	0.8529	29	0.6818	49	0	0	false	0.0016		ok	0	14	0.00000	0.48980	0.48980	24	24	0	0.7000	28	0.6818	49	0	0	false	0.0016		ok	-3.00	5.00	12.00
GCA_902610975.1__GCA_902536385.1	GCA_902610975.1	GCA_902536385.1	0	7	0.00000	0.46154	0.53846	6	7	0	0.6000	3	0.3000	13	0	0	false	0.0000		ok	0	7	0.00000	0.46154	0.53846	6	7	0	0.1250	1	0.3000	13	0	0	false	0.0000		ok	-2.00	2.00	7.00
GCF_003955685.1__GCF_000835165.1	GCF_003955685.1	GCF_000835165.1	0	17	0.00000	0.22222	0.77778	8	28	0	0.4118	14	0.5143	36	10	0	false	0.0000		ok	0	17	0.00000	0.22222	0.77778	8	28	0	1.0000	19	0.5143	36	10	0	false	0.0000		ok	-3.00	20.00	0.00
GCA_012729095.1__GCA_002497075.1	GCA_012729095.1	GCA_002497075.1	0	5	0.00000	0.42857	0.57143	9	12	0	0.0000	0	0.3750	21	3	0	false	0.0000		ok	0	5	0.00000	0.42857	0.57143	9	12	0	0.2500	1	0.3750	21	3	0	false	0.0000		ok			
GCF_014764445.1__GCF_009911795.1	GCF_014764445.1	GCF_009911795.1	4	17	0.07547	0.09434	0.09434	5	5	0	0.9804	50	0.7167	53	74	0	false	0.0010	566220,2243788,2355719,4333872	ok	5	17	0.09434	0.09434	0.09434	5	5	0	0.9808	51	0.7167	53	74	0	false	0.0010	771472,798478,1725600,1856022,3198140	ok	15.00	1.00	1.00
GCF_900176385.1__GCF_001591405.1	GCF_900176385.1	GCF_001591405.1	0	9	0.00000	0.45679	0.54321	37	44	0	0.8667	65	0.8816	81	33	0	false	0.0024		ok	0	9	0.00000	0.45679	0.54321	37	44	0	0.9559	65	0.8816	81	33	0	false	0.0024		ok	-4.00	10.00	3.00
GCA_902629215.1__GCA_902597675.1	GCA_902629215.1	GCA_902597675.1	0	0	0.00000	0.00000	1.00000	0	3	0	0.0000	0	1.0000	3	0	0	false	0.0000		ok	0	0	0.00000	0.00000	1.00000	0	3	0	0.0000	0	1.0000	3	0	0	false	0.0000		ok			
GCF_002113165.1__GCF_016009175.1	GCF_002113165.1	GCF_016009175.1	0	7	0.00000	0.40541	0.40541	15	15	0	0.8421	16	0.7083	37	19	0	false	0.0000		ok	1	7	0.02703	0.40541	0.40541	15	15	0	0.5909	13	0.7083	37	19	0	false	0.0000	2577575	ok	-5.00	3.00	9.00
GCF_014779795.1__GCF_000380605.1	GCF_014779795.1	GCF_000380605.1	0	23	0.00000	0.06422	0.06422	7	7	0	0.8641	89	0.7890	109	5	0	false	0.0032		ok	0	23	0.00000	0.06422	0.06422	7	7	0	0.9674	89	0.7890	109	5	0	false	0.0032		ok	6.00	14.00	3.00
GCF_902459765.1__GCF_902459745.1	GCF_902459765.1	GCF_902459745.1	0	16	0.00000	0.47872	0.47872	45	45	0	0.7952	66	0.8095	94	7	0	false	0.0010		ok	0	16	0.00000	0.47872	0.47872	45	45	0	0.9710	67	0.8095	94	7	0	false	0.0010		ok	-3.00	17.00	2.00
