pairid	q_acc	r_acc	syn2b_breakpoints	syn2b_scj_distance	syn2b_breakpoint_density	syn2b_inverted_fraction	syn2b_raw_inverted_fraction	syn2b_orientation_mismatches	syn2b_orientation_mismatches_raw	syn2b_orientation_uninformative	syn2b_observable_fraction	syn2b_observable_adjacencies	syn2b_structural	syn2b_shared_tags	syn2b_repeats_dropped	syn2b_landmarks_collapsed	syn2b_circular	syn2b_legacy_adjacency	syn2b_junctions	status	syn2b_rev_breakpoints	syn2b_rev_scj_distance	syn2b_rev_breakpoint_density	syn2b_rev_inverted_fraction	syn2b_rev_raw_inverted_fraction	syn2b_rev_orientation_mismatches	syn2b_rev_orientation_mismatches_raw	syn2b_rev_orientation_uninformative	syn2b_rev_observable_fraction	syn2b_rev_observable_adjacencies	syn2b_rev_structural	syn2b_rev_shared_tags	syn2b_rev_repeats_dropped	syn2b_rev_landmarks_collapsed	syn2b_rev_circular	syn2b_rev_legacy_adjacency	syn2b_rev_junctions	reverse_status	syn2b_scj_corrected	syn2b_hidden_a	syn2b_hidden_b
GCA_017550425.1__GCA_017543445.1	GCA_017550425.1	GCA_017543445.1	0	7	0.00000	0.44828	0.44828	13	13	0	0.4444	4	0.4167	29	7	0	false	0.0003		ok	0	7	0.00000	0.44828	0.44828	13	13	0	0.6250	5	0.4167	29	7	0	false	0.0003		ok	-1.00	5.00	3.00
GCF_007671675.1__GCF_001858325.1	GCF_007671675.1	GCF_001858325.1	1	29	0.02439	0.36585	0.63415	15	26	0	0.7692	10	0.2162	41	14	0	false	0.0000	1907371	ok	2	29	0.04878	0.36585	0.63415	15	26	0	0.1562	5	0.2162	41	14	0	false	0.0000	861362,1093312	ok	-1.01	3.00	27.01
GCA_003052455.1__GCF_006539945.1	GCA_003052455.1	GCF_006539945.1	3	83	0.01068	0.45196	0.45196	127	127	0	0.6838	160	0.6758	281	12	0	false	0.0030	271252,739313,1665390	ok	1	83	0.00356	0.45196	0.45196	127	127	0	0.8821	172	0.6758	281	12	0	false	0.0030	2608127	ok	-13.98	73.99	22.99
GCA_902595515.1__GCA_902558885.1	GCA_902595515.1	GCA_902558885.1	0	12	0.00000	0.38776	0.38776	19	19	0	0.5278	19	0.6757	49	0	0	false	0.0004		ok	0	12	0.00000	0.38776	0.38776	19	19	0	0.8462	22	0.6757	49	0	0	false	0.0004		ok	-9.00	17.00	4.00
GCF_004217135.1__GCF_900091575.1	GCF_004217135.1	GCF_900091575.1	0	58	0.00000	0.43824	0.43824	298	298	0	0.9985	668	0.9175	680	28	0	false	0.0054		ok	1	58	0.00147	0.43824	0.43824	298	298	0	0.9853	669	0.9175	680	28	0	false	0.0054	1225216	ok	47.02	1.00	9.98
GCF_003852315.1__GCF_000633255.1	GCF_003852315.1	GCF_000633255.1	0	45	0.00000	0.26230	0.73770	16	45	0	1.0000	39	0.3750	61	31	0	false	0.0004		ok	2	45	0.03279	0.26230	0.73770	16	45	0	0.6500	39	0.3750	61	31	0	false	0.0004	4598305,4687530	ok	24.00	0.00	21.00
GCF_002750975.1__GCF_013364355.1	GCF_002750975.1	GCF_013364355.1	2	5	0.00394	0.17554	0.82446	89	418	0	0.9980	505	0.9902	507	18	0	false	0.0027	309694,3943741	ok	1	5	0.00197	0.17554	0.82446	89	418	0	0.9980	504	0.9902	507	18	0	false	0.0027	3698237	ok	2.98	1.01	1.01
GCA_015056205.1__GCA_017652125.1	GCA_015056205.1	GCA_017652125.1	0	48	0.00000	0.49254	0.49254	66	66	0	0.9474	54	0.5429	134	10	0	false	0.0020		ok	0	48	0.00000	0.49254	0.49254	66	66	0	0.3905	41	0.5429	134	10	0	false	0.0020		ok	-18.99	3.00	63.99
GCF_002022275.1__GCF_002934065.1	GCF_002022275.1	GCF_002934065.1	0	34	0.00000	0.03922	0.03922	8	8	0	0.8128	165	0.8333	204	27	0	false	0.0019		ok	0	34	0.00000	0.03922	0.03922	8	8	0	0.9942	170	0.8333	204	27	0	false	0.0019		ok	-4.99	38.00	0.99
GCF_016591715.1__GCA_000824825.2	GCF_016591715.1	GCA_000824825.2	3	54	0.02128	0.41135	0.41135	58	58	0	0.9909	109	0.6447	141	35	0	false	0.0010	2443440,3835400,5384289	ok	6	54	0.04255	0.41135	0.41135	58	58	0	0.7714	108	0.6447	141	35	0	false	0.0010	2092070,3040995,4214724,4235636,5344467,6526558	ok	20.99	1.00	32.01
GCF_014697625.1__GCF_001548375.1	GCF_014697625.1	GCF_001548375.1	11	159	0.06627	0.48193	0.48193	80	80	0	0.6748	110	0.2673	166	80	0	false	0.0005	819985,1057763,1207615,1355203,3915098,4142773,4277610,4303508,4910553,6131916,6371409	ok	6	159	0.03614	0.48193	0.48193	80	80	0	0.9911	111	0.2673	166	80	0	false	0.0005	37926,127081,338251,1687277,2180475,2227925	ok	104.99	53.01	1.00
GCA_902778205.1__GCA_902761695.1	GCA_902778205.1	GCA_902761695.1	0	16	0.00000	0.43529	0.43529	37	37	0	0.1765	3	0.3333	85	12	0	false	0.0013		ok	0	16	0.00000	0.43529	0.43529	37	37	0	0.2000	3	0.3333	85	12	0	false	0.0013		ok	-10.00	14.00	12.00
GCA_900555265.1__GCA_007845355.1	GCA_900555265.1	GCA_007845355.1	0	22	0.00000	0.46377	0.46377	32	32	0	0.9565	44	0.6667	69	4	0	false	0.0063		ok	0	22	0.00000	0.46377	0.46377	32	32	0	0.6250	40	0.6667	69	4	0	false	0.0063		ok	-4.00	2.00	24.00
GCF_004151105.1__GCF_000981895.1	GCF_004151105.1	GCF_000981895.1	0	63	0.00000	0.50000	0.50000	71	71	0	0.9318	41	0.3883	142	43	0	false	0.0005		ok	0	63	0.00000	0.50000	0.50000	71	71	0	0.2626	26	0.3883	142	43	0	false	0.0005		ok	-13.01	3.00	73.01
GCF_014201515.1__GCF_002197485.1	GCF_014201515.1	GCF_002197485.1	1	29	0.01053	0.48421	0.48421	46	46	0	0.7766	73	0.7071	95	33	0	false	0.0025	2476220	ok	0	29	0.00000	0.48421	0.48421	46	46	0	0.9867	74	0.7071	95	33	0	false	0.0025		ok	7.00	21.00	1.00
GCF_012863495.1__GCF_003967015.1	GCF_012863495.1	GCF_003967015.1	18	259	0.08000	0.45778	0.45778	103	103	0	0.9954	218	0.2557	225	56	0	false	0.0020	260686,582454,686148,1127384,1144641,1160586,1531831,1819339,1905424,2195124,2286520,2938945,3377937,3542153,3569055,3822079,4319864,4386561	ok	13	259	0.05778	0.45778	0.45778	103	103	0	0.9908	216	0.2557	225	56	0	false	0.0020	252603,266005,288126,1156823,1765536,1839510,1875618,2616857,2731551,2840084,2932202,3585421,5077785	ok	255.99	1.01	2.01
GCF_004341175.1__GCF_013396335.1	GCF_004341175.1	GCF_013396335.1	0	19	0.00000	0.47887	0.47887	34	34	0	0.8182	36	0.6545	71	16	0	false	0.0001		ok	0	19	0.00000	0.47887	0.47887	34	34	0	0.7021	33	0.6545	71	16	0	false	0.0001		ok	-3.00	8.00	14.00
GCF_000280495.2__GCA_002886105.1	GCF_000280495.2	GCA_002886105.1	0	0	0.00000	0.00000	0.00000	0	0	0	1.0000	70	1.0000	70	20	0	true	0.0011		ok	0	0	0.00000	0.00000	0.00000	0	0	0	1.0000	70	1.0000	70	20	0	true	0.0011		ok	0.00	0.00	0.00
GCF_002902405.1__GCF_000236925.1	GCF_002902405.1	GCF_000236925.1	2	44	0.00619	0.44892	0.44892	145	145	0	0.9006	290	0.8663	323	16	0	false	0.0091	1960774,2006631	ok	1	44	0.00310	0.44892	0.44892	145	145	0	0.9966	291	0.8663	323	16	0	false	0.0091	667507	ok	11.00	32.01	0.99
GCA_900551205.1__GCA_900759435.1	GCA_900551205.1	GCA_900759435.1	0	34	0.00000	0.48023	0.48023	85	85	0	0.4688	30	0.6047	177	5	0	false	0.0071		ok	0	34	0.00000	0.48023	0.48023	85	85	0	0.3649	27	0.6047	177	5	0	false	0.0071		ok	-46.99	33.99	46.99
GCF_010726765.1__GCF_010726085.1	GCF_010726765.1	GCF_010726085.1	2	4	0.03571	0.03571	0.96429	2	54	0	1.0000	56	0.9310	56	64	0	true	0.0000	181994,821069	ok	2	4	0.03571	0.03571	0.96429	2	54	0	1.0000	56	0.9310	56	64	0	true	0.0000	4080346,4597084	ok	4.00	0.00	0.00
GCF_012027305.1__GCF_001484195.1	GCF_012027305.1	GCF_001484195.1	0	29	0.00000	0.45946	0.54054	17	20	0	1.0000	13	0.2368	37	9	0	false	0.0011		ok	0	29	0.00000	0.45946	0.54054	17	20	0	0.2059	7	0.2368	37	9	0	false	0.0011		ok	2.00	0.00	27.00
GCF_005887095.1__GCF_001482385.1	GCF_005887095.1	GCF_001482385.1	1	39	0.00971	0.48544	0.48544	50	50	0	0.5743	58	0.6176	103	34	0	false	0.0018	68956	ok	0	39	0.00000	0.48544	0.48544	50	50	0	1.0000	64	0.6176	103	34	0	false	0.0018		ok	-3.99	42.99	0.00
GCF_000820145.1__GCF_000819885.1	GCF_000820145.1	GCF_000819885.1	17	110	0.06693	0.47244	0.47244	120	120	0	0.9426	197	0.5926	254	16	0	false	0.0017	333617,570909,638422,1103987,1122622,1172822,1189755,1271862,1379310,1530595,1569717,1987822,2376210,2922915,3006345,3638696,3678301	ok	20	110	0.07874	0.47244	0.47244	120	120	0	0.8824	195	0.5926	254	16	0	false	0.0017	97648,271088,688500,840600,1316533,1745286,1759373,1972134,2044676,2108834,2526407,2548350,2607575,2620738,2738424,2994839,3221997,3772769,3921563,4376837	ok	72.02	12.00	25.99
GCF_017808105.1__GCF_012844365.1	GCF_017808105.1	GCF_012844365.1	0	17	0.00000	0.42373	0.42373	25	25	0	0.6552	38	0.7119	59	15	0	false	0.0004		ok	0	17	0.00000	0.42373	0.42373	25	25	0	0.9767	42	0.7119	59	15	0	false	0.0004		ok	-4.00	20.00	1.00
GCA_017527415.1__GCA_016283985.1	GCA_017527415.1	GCA_016283985.1	0	35	0.00000	0.45238	0.54762	38	46	0	0.9167	33	0.4928	84	14	0	false	0.0018		ok	0	35	0.00000	0.45238	0.54762	38	46	0	0.4179	28	0.4928	84	14	0	false	0.0018		ok	-7.00	3.00	39.00
GCA_017962225.1__GCA_016284175.1	GCA_017962225.1	GCA_016284175.1	0	64	0.00000	0.47368	0.47368	99	99	0	0.6230	76	0.5789	209	18	0	false	0.0074		ok	0	64	0.00000	0.47368	0.47368	99	99	0	0.6525	77	0.5789	209	18	0	false	0.0074		ok	-23.00	45.99	41.01
GCF_000474215.1__GCF_000264785.1	GCF_000474215.1	GCF_000264785.1	0	12	0.00000	0.42222	0.57778	19	26	0	0.4500	9	0.5556	45	17	0	false	0.0002		ok	0	12	0.00000	0.42222	0.57778	19	26	0	0.4091	9	0.5556	45	17	0	false	0.0002		ok	-12.00	11.00	13.00
GCF_000620805.1__GCF_000019905.1	GCF_000620805.1	GCF_000019905.1	0	0	0.00000	0.00000	1.00000	0	139	0	1.0000	139	1.0000	139	19	0	true	0.0008		ok	0	0	0.00000	0.00000	1.00000	0	139	0	1.0000	139	1.0000	139	19	0	true	0.0008		ok	0.00	0.00	0.00
GCF_018614195.1__GCF_003287935.1	GCF_018614195.1	GCF_003287935.1	117	597	0.13557	0.49015	0.49015	423	423	0	0.9385	809	0.4679	863	44	0	false	0.0070	335926,511187,573498,753398,779668,856662,922601,1110515,1186135,1202010,1285861,1385351,1670072,1704846,1793266,1889930,1927330,2005057,2084495,2303549,2325632,2410678,2468867,2522981,2560023,2829782,2872934,2930060,3085063,3097723,3153386,3305902,3379653,3452983,3513172,3571921,3597059,3625544,3645087,3764293,3786664,3843098,3863874,3911134,3942560,3963058,3996223,4044740,4123129,4130079,4220251,4249088,4337486,4361861,4430269,4495169,4543908,4563973,4587612,4609820,4654419,4708704,4780112,4934283,4953527,4974486,4997715,5018249,5034443,5075733,5177131,5196616,5229873,5314447,5392980,5468348,5562014,5571729,5590875,5600418,5627967,5736310,5793182,5817560,5836310,5867371,5878278,5896998,5984732,6008947,6025779,6083281,6168794,6187489,6216780,6229952,6243335,6538529,6729123,6738142,6956583,7049251,7116037,7129457,7138488,7310576,7598228,7606017,7613285,7621649,7639650,7758124,7944977,8090394,8099206,8149155,8174102	ok	83	597	0.09618	0.49015	0.49015	423	423	0	1.0000	785	0.4679	863	44	0	false	0.0070	318244,488476,508371,551289,560666,788659,939593,969849,989639,1001785,1025636,1059891,1071632,1257674,1279360,1359072,1382897,1433266,1510570,1530975,1644762,1688156,1882475,2302659,2427018,2468025,2476748,2540743,2590263,2759382,2894943,3021013,3059249,3072016,3111638,3169717,3233762,3293404,3380899,3396008,3401874,3423540,3712175,3788604,4030080,4052313,4079041,4143487,4420745,4532502,4995065,5140414,5186662,5210003,5424751,5471694,5474501,5499651,5621581,5800792,5878122,6224049,6266347,6478238,6503272,6978752,7133235,7141284,7278634,7524713,7606935,7635890,7698379,7721040,7803472,7860708,7869691,8315673,8339724,8489450,8513181,8528888,8580695	ok	543.99	53.01	0.00
GCF_003236715.1__GCA_002095305.1	GCF_003236715.1	GCA_002095305.1	0	17	0.00000	0.41463	0.58537	34	48	0	0.4595	17	0.5952	82	12	0	false	0.0002		ok	0	17	0.00000	0.41463	0.58537	34	48	0	0.5000	15	0.5952	82	12	0	false	0.0002		ok	-18.00	20.00	15.00
GCA_015062495.1__GCA_015062525.1	GCA_015062495.1	GCA_015062525.1	0	17	0.00000	0.30000	0.30000	6	6	0	0.8333	10	0.2609	20	6	0	false	0.0026		ok	0	17	0.00000	0.30000	0.30000	6	6	0	0.5294	9	0.2609	20	6	0	false	0.0026		ok	7.00	2.00	8.00
GCF_010470665.1__GCF_004923195.1	GCF_010470665.1	GCF_004923195.1	5	40	0.02404	0.42308	0.42308	88	88	0	0.9661	171	0.8030	208	25	0	false	0.0021	364942,1586638,1856857,2929399,3049253	ok	6	40	0.02885	0.42308	0.42308	88	88	0	0.9101	172	0.8030	208	25	0	false	0.0021	1822867,2501668,2538127,3641013,3661112,4231055	ok	17.01	6.00	16.99
GCF_003148585.1__GCA_904846265.1	GCF_003148585.1	GCA_904846265.1	4	55	0.00461	0.46136	0.53864	400	467	0	0.9724	810	0.9363	867	4	0	false	0.0387	277616,1830407,2273328,3095449	ok	5	55	0.00577	0.46136	0.53864	400	467	0	0.9666	810	0.9363	867	4	0	false	0.0387	158433,723229,732213,2996571,3041807	ok	4.02	22.99	27.99
GCF_011189505.1__GCF_001010285.1	GCF_011189505.1	GCF_001010285.1	27	141	0.05019	0.49442	0.50558	266	272	0	0.8752	470	0.7535	538	156	0	false	0.0075	188560,595055,833018,923808,1283346,1341534,2023647,2243335,2349565,2478254,2536852,2586943,2633447,2692873,2871084,2906309,2944759,3132106,3244872,3308673,3360457,3384994,3489459,4064789,4092675,4500962,4505019	ok	16	141	0.02974	0.49442	0.50558	266	272	0	1.0000	466	0.7535	538	156	0	false	0.0075	56221,82483,215774,359957,447308,539597,734848,817113,994723,1392570,1431963,1770572,2195956,2560769,2753990,2871204	ok	73.98	67.02	0.00
GCF_019049285.1__GCF_010548375.1	GCF_019049285.1	GCF_010548375.1	2	68	0.01053	0.48947	0.51053	93	97	0	0.6883	106	0.6114	190	44	0	false	0.0002	6750026,7133238	ok	0	68	0.00000	0.48947	0.51053	93	97	0	0.8906	114	0.6114	190	44	0	false	0.0002		ok	5.99	48.00	14.00
GCF_001269815.1__GCF_017114915.1	GCF_001269815.1	GCF_017114915.1	1	37	0.00917	0.49541	0.49541	54	54	0	0.7917	57	0.6186	109	38	0	false	0.0005	3715457	ok	2	37	0.01835	0.49541	0.49541	54	54	0	0.6588	56	0.6186	109	38	0	false	0.0005	3828797,5909083	ok	-7.00	15.00	29.00
GCF_006716765.1__GCF_013364275.1	GCF_006716765.1	GCF_013364275.1	7	54	0.05224	0.46269	0.53731	62	72	0	1.0000	134	0.6646	134	58	0	true	0.0005	11657,193662,1189076,1364434,7145796,7845324,8130429	ok	8	54	0.05970	0.46269	0.53731	62	72	0	1.0000	134	0.6646	134	58	0	true	0.0005	834315,975260,2504797,3576143,4912468,5345617,5607858,6582610	ok	54.00	0.00	0.00
GCF_009709555.1__GCF_015163075.1	GCF_009709555.1	GCF_015163075.1	3	61	0.01875	0.34375	0.34375	55	55	0	0.5188	69	0.5764	160	64	0	false	0.0004	972311,4332312,5981888	ok	1	61	0.00625	0.34375	0.34375	55	55	0	0.8830	83	0.5764	160	64	0	false	0.0004	4891957	ok	-14.00	64.00	11.00
GCF_014323605.1__GCF_000970755.1	GCF_014323605.1	GCF_000970755.1	5	17	0.01389	0.36667	0.36667	132	132	0	0.9746	346	0.9528	360	6	0	false	0.0307	24289,43145,1704252,1745555,1955799	ok	4	17	0.01111	0.36667	0.36667	132	132	0	0.9914	345	0.9528	360	6	0	false	0.0307	241487,457941,463945,613123	ok	4.99	9.02	2.99
GCA_003216615.1__GCF_000760035.1	GCA_003216615.1	GCF_000760035.1	0	14	0.00000	0.49351	0.49351	38	38	0	0.8060	54	0.8028	77	5	0	false	0.0020		ok	0	14	0.00000	0.49351	0.49351	38	38	0	0.9344	57	0.8028	77	5	0	false	0.0020		ok	-3.00	13.00	4.00
GCF_007989085.1__GCA_001725415.1	GCF_007989085.1	GCA_001725415.1	1	106	0.00197	0.36024	0.63976	183	325	0	0.8230	358	0.7764	508	11	0	false	0.0026	4221595	ok	2	106	0.00394	0.36024	0.63976	183	325	0	0.8968	365	0.7764	508	11	0	false	0.0026	211367,1347153	ok	-13.00	76.99	42.00
GCA_902595375.1__GCA_902543665.1	GCA_902595375.1	GCA_902543665.1	0	4	0.00000	0.31818	0.31818	7	7	0	0.8333	10	0.7333	22	0	0	false	0.0019		ok	0	4	0.00000	0.31818	0.31818	7	7	0	0.5714	8	0.7333	22	0	0	false	0.0019		ok	-4.00	2.00	6.00
GCF_000716605.1__GCF_000367365.1	GCF_000716605.1	GCF_000367365.1	9	180	0.00671	0.37062	0.62938	497	844	0	0.9685	1169	0.8645	1341	48	0	false	0.0070	6100532,6125328,6410366,8641857,9412206,9938850,10433850,10463204,10466959	ok	11	180	0.00820	0.37062	0.62938	497	844	0	0.9165	1163	0.8645	1341	48	0	false	0.0070	74207,255398,880740,883772,1698191,3172347,4819061,4824206,5851920,5951745,6606460	ok	36.02	38.02	105.96
GCF_003024605.1__GCF_012641405.1	GCF_003024605.1	GCF_012641405.1	0	13	0.00000	0.22936	0.77064	25	84	0	0.9785	91	0.8750	109	16	0	false	0.0003		ok	0	13	0.00000	0.22936	0.77064	25	84	0	0.8824	90	0.8750	109	16	0	false	0.0003		ok	-0.99	2.00	11.99
GCF_900114065.1__GCA_003488145.1	GCF_900114065.1	GCA_003488145.1	1	362	0.00096	0.48081	0.48081	501	501	0	0.9955	669	0.6482	1042	10	0	false	0.0395	1866081	ok	3	362	0.00288	0.48081	0.48081	501	501	0	0.5693	583	0.6482	1042	10	0	false	0.0395	1401376,4447869,4547800	ok	-82.09	3.02	441.06
GCF_001705435.1__GCA_002338065.1	GCF_001705435.1	GCA_002338065.1	1	19	0.01786	0.44643	0.55357	25	31	0	0.8158	31	0.6042	56	23	0	false	0.0000	3872624	ok	2	19	0.03571	0.44643	0.55357	25	31	0	0.7949	31	0.6042	56	23	0	false	0.0000	5340948,5425542	ok	4.00	7.00	8.00
GCF_900115555.1__GCA_002354655.1	GCF_900115555.1	GCA_002354655.1	0	35	0.00000	0.46753	0.53247	36	41	0	0.6957	32	0.4531	77	22	0	false	0.0000		ok	1	35	0.01299	0.46753	0.53247	36	41	0	0.6596	31	0.4531	77	22	0	false	0.0000	3507133	ok	5.00	14.00	16.00
GCF_007828865.1__GCF_001984195.1	GCF_007828865.1	GCF_001984195.1	1	23	0.00917	0.33945	0.66055	37	72	0	0.9608	98	0.8000	109	27	0	false	0.0003	3176285	ok	1	23	0.00917	0.33945	0.66055	37	72	0	0.9714	102	0.8000	109	27	0	false	0.0003	5484861	ok	16.00	4.00	3.00
GCF_015160875.1__GCF_003261055.1	GCF_015160875.1	GCF_003261055.1	0	27	0.00000	0.02679	0.97321	6	218	0	1.0000	222	0.8856	224	166	0	false	0.0000		ok	0	27	0.00000	0.02679	0.97321	6	218	0	1.0000	223	0.8856	224	166	0	false	0.0000		ok	27.00	0.00	0.00
GCF_018882405.1__GCF_018688335.1	GCF_018882405.1	GCF_018688335.1	0	11	0.00000	0.20000	0.80000	6	24	0	0.5862	17	0.6333	30	5	0	false	0.0000		ok	0	11	0.00000	0.20000	0.80000	6	24	0	1.0000	20	0.6333	30	5	0	false	0.0000		ok	-1.00	12.00	0.00
GCA_015062385.1__GCA_017555325.1	GCA_015062385.1	GCA_017555325.1	1	89	0.00521	0.48438	0.48438	93	93	0	0.9178	67	0.4367	192	32	0	false	0.0110	545356	ok	1	89	0.00521	0.48438	0.48438	93	93	0	0.2857	44	0.4367	192	32	0	false	0.0110	153794	ok	-27.01	6.00	110.01
GCF_000312485.1__GCF_001098625.1	GCF_000312485.1	GCF_001098625.1	2	13	0.02532	0.35443	0.35443	28	28	0	0.9394	62	0.8219	79	13	0	false	0.0008	604297,2600947	ok	3	13	0.03797	0.35443	0.35443	28	28	0	0.9403	63	0.8219	79	13	0	false	0.0008	187027,642155,1706474	ok	5.00	4.00	4.00
GCF_007556755.1__GCF_007556585.1	GCF_007556755.1	GCF_007556585.1	1	26	0.00943	0.29245	0.70755	31	75	0	0.8485	56	0.6905	106	29	0	false	0.0017	2104643	ok	1	26	0.00943	0.29245	0.70755	31	75	0	0.6447	49	0.6905	106	29	0	false	0.0017	1820647	ok	-11.00	10.00	27.00
GCF_009911795.1__GCF_001484605.1	GCF_009911795.1	GCF_001484605.1	9	29	0.02848	0.10127	0.89873	32	284	0	1.0000	315	0.9119	316	110	0	false	0.0006	783348,1362406,1366922,2047201,2524037,2807711,3138345,3220510,3232897	ok	8	29	0.02532	0.10127	0.89873	32	284	0	0.9968	313	0.9119	316	110	0	false	0.0006	225438,2556224,2637377,2652648,2918695,3219705,3635223,4365747	ok	28.00	0.00	1.00
GCA_902569245.1__GCA_902549785.1	GCA_902569245.1	GCA_902549785.1	0	8	0.00000	0.36585	0.36585	15	15	0	0.8800	22	0.7500	41	2	0	false	0.0103		ok	0	8	0.00000	0.36585	0.36585	15	15	0	0.7097	22	0.7500	41	2	0	false	0.0103		ok	-4.00	3.00	9.00
GCF_013372185.1__GCF_013372105.1	GCF_013372185.1	GCF_013372105.1	3	6	0.05660	0.03774	0.03774	2	2	0	1.0000	53	0.8929	53	26	0	true	0.0015	3607,1534071,1578579	ok	3	6	0.05660	0.03774	0.03774	2	2	0	1.0000	53	0.8929	53	26	0	true	0.0015	3607,38038,1451738	ok	6.00	0.00	0.00
GCF_004745635.1__GCF_003173775.1	GCF_004745635.1	GCF_003173775.1	38	368	0.09744	0.47436	0.47436	185	185	0	0.9152	356	0.3285	390	37	0	false	0.0027	26370,49574,62831,259208,321183,356939,430756,442632,700555,781126,957819,1295324,1560609,2159422,2201688,2241755,3183632,3232213,3242201,3911641,4249334,4303492,4335358,4342921,4374513,4638549,4672019,5132030,5186988,5287686,5291069,5638541,5740127,5747935,5821279,5833452,6046166,6098288	ok	18	368	0.04615	0.47436	0.47436	185	185	0	1.0000	339	0.3285	390	37	0	false	0.0027	117907,255417,562839,726977,1241041,1469564,2392604,3061273,3932305,5008946,5910222,6548598,6649436,6657527,7068129,7087172,7277069,7557988	ok	335.01	32.99	0.00
GCF_011516635.3__GCF_000284375.1	GCF_011516635.3	GCF_000284375.1	37	116	0.02273	0.30283	0.69717	493	1135	0	1.0000	1628	0.9312	1628	151	0	true	0.0105	117319,164324,304131,585322,691227,717424,1008508,1306926,1406955,1471125,1580307,1612598,1642522,1871854,2044448,2245936,2484631,2523080,3363623,3404971,3755163,3757413,3906040,4516859,5147191,5250355,5270760,6281591,6305276,6622925,6649048,6813502,6823931,6826443,7122539,7723726,7785113	ok	35	116	0.02150	0.30283	0.69717	493	1135	0	1.0000	1628	0.9312	1628	151	0	true	0.0105	187285,434764,537153,666922,770831,995571,1606543,2122056,2241379,3427260,3549678,3553368,4278808,4335937,4597159,4756532,4765277,4774435,5084848,5175277,5272909,5731883,5782786,5839176,6550271,6884011,6955617,7401679,7529504,8358834,8535255,8581827,8659413,8789560,9111249	ok	116.00	0.00	0.00
GCF_014646815.1__GCA_000620545.1	GCF_014646815.1	GCA_000620545.1	0	19	0.00000	0.48387	0.51613	45	48	0	0.8333	65	0.7841	93	11	0	false	0.0002		ok	0	19	0.00000	0.48387	0.51613	45	48	0	0.8481	67	0.7841	93	11	0	false	0.0002		ok	-6.00	13.00	12.00
GCF_006442315.1__GCF_003952425.1	GCF_006442315.1	GCF_003952425.1	4	45	0.05333	0.46667	0.53333	35	40	0	0.5811	43	0.4578	75	26	0	false	0.0006	2638910,6020804,6266853,6703376	ok	2	45	0.02667	0.46667	0.53333	35	40	0	1.0000	47	0.4578	75	26	0	false	0.0006	136347,336042	ok	14.00	31.00	0.00
GCA_902611225.1__GCA_902537275.1	GCA_902611225.1	GCA_902537275.1	0	15	0.00000	0.35821	0.64179	24	43	0	0.6667	26	0.6875	67	5	0	false	0.0007		ok	0	15	0.00000	0.35821	0.64179	24	43	0	0.6429	27	0.6875	67	5	0	false	0.0007		ok	-13.00	13.00	15.00
GCF_018847975.1__GCF_001442515.1	GCF_018847975.1	GCF_001442515.1	7	36	0.01989	0.07670	0.92330	27	325	0	1.0000	352	0.9027	352	59	0	true	0.0003	115626,186504,383591,5399436,5524210,5824173,5879333	ok	7	36	0.01989	0.07670	0.92330	27	325	0	1.0000	352	0.9027	352	59	0	true	0.0003	439938,1108339,1133183,1294052,1326755,1333857,1547574	ok	36.00	0.00	0.00
GCF_002574545.1__GCF_013200995.1	GCF_002574545.1	GCF_013200995.1	3	40	0.02778	0.49074	0.50926	53	55	0	0.6321	67	0.6330	108	27	0	false	0.0014	1199686,1585908,4418261	ok	1	40	0.00926	0.49074	0.50926	53	55	0	1.0000	72	0.6330	108	27	0	false	0.0014	2318031	ok	1.00	39.00	0.00
GCF_003058055.1__GCF_002245625.1	GCF_003058055.1	GCF_002245625.1	3	27	0.01639	0.34426	0.34426	63	63	0	1.0000	167	0.8564	183	15	0	false	0.0014	744065,1164759,2846436	ok	6	27	0.03279	0.34426	0.34426	63	63	0	0.9121	166	0.8564	183	15	0	false	0.0014	687390,1147148,1629263,2050285,3058894,4413496	ok	11.00	0.00	16.00
GCF_007827595.1__GCF_001514035.1	GCF_007827595.1	GCF_001514035.1	3	57	0.01075	0.47670	0.52330	133	146	0	0.8661	220	0.7920	279	39	0	false	0.0006	4273276,6739008,8456000	ok	2	57	0.00717	0.47670	0.52330	133	146	0	0.9578	227	0.7920	279	39	0	false	0.0006	2176273,2202607	ok	12.99	34.01	10.00
GCA_015665265.1__GCA_018608485.1	GCA_015665265.1	GCA_018608485.1	0	96	0.00000	0.38275	0.61725	142	229	0	0.8391	219	0.7028	371	9	0	false	0.0110		ok	0	96	0.00000	0.38275	0.61725	142	229	0	0.7301	211	0.7028	371	9	0	false	0.0110		ok	-24.00	41.99	78.00
GCF_002776695.1__GCF_018129965.1	GCF_002776695.1	GCF_018129965.1	15	121	0.07500	0.49500	0.49500	99	99	0	1.0000	160	0.4958	200	45	0	false	0.0005	295472,577024,746652,773109,1310877,1936996,2772897,2788136,2914755,2989190,3023159,4253840,4295524,4330002,4603693	ok	19	121	0.09500	0.49500	0.49500	99	99	0	0.7990	159	0.4958	200	45	0	false	0.0005	90616,607036,1638056,2258564,2774804,2890855,3687873,4600111,4970175,5341863,5497920,5782881,5897899,6117558,7368366,7535508,7660087,7846263,8049944	ok	81.00	0.00	40.00
