Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_flexneri_301.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	91.77	47.18	47.37	ENA|AE005674|AE005674.2 Shigella flexneri 2a str. 301, complete genome.	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283205.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	91.73	43.72	51.96	ENA|CYEF01000001|CYEF01000001.1 Escherichia coli strain 402898 genome assembly, contig: ERS139234SCcontig000001	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283245.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	91.65	46.54	52.15	ENA|CYEJ01000001|CYEJ01000001.1 Escherichia coli strain 300073 genome assembly, contig: ERS139243SCcontig000001	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	91.65	45.48	51.85	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_O157H7_Sakai.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	91.65	42.87	51.37	ENA|BA000007|BA000007.3 Escherichia coli O157:H7 str. Sakai DNA, complete genome.	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	91.65	49.16	51.59	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284645.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	91.65	46.05	51.83	ENA|CYEP01000001|CYEP01000001.1 Escherichia coli strain 401907 genome assembly, contig: ERS139251SCcontig000001	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	100.00	99.89	99.89	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	99.76	93.69	94.51	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001077875.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	99.06	89.78	85.69	ENA|LFJZ01000001|LFJZ01000001.1 Escherichia coli strain KIC-2 contig0001, whole genome shotgun sequence.	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283245.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	98.82	88.74	89.37	ENA|CYEJ01000001|CYEJ01000001.1 Escherichia coli strain 300073 genome assembly, contig: ERS139243SCcontig000001	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283205.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	98.55	83.17	88.83	ENA|CYEF01000001|CYEF01000001.1 Escherichia coli strain 402898 genome assembly, contig: ERS139234SCcontig000001	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_sonnei_Ss046.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	98.35	82.89	78.34	ENA|CP000038|CP000038.1 Shigella sonnei Ss046, complete genome.	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	98.33	89.26	81.23	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	98.32	89.37	81.24	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	98.18	89.73	80.12	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_flexneri_301.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	98.00	82.77	74.69	ENA|AE005674|AE005674.2 Shigella flexneri 2a str. 301, complete genome.	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_O157H7_Sakai.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	97.81	78.79	84.85	ENA|BA000007|BA000007.3 Escherichia coli O157:H7 str. Sakai DNA, complete genome.	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	96.94	55.57	80.38	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_UTI89.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	96.69	77.24	76.64	ENA|CP000243|CP000243.1 Escherichia coli UTI89, complete genome.	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	96.67	74.47	76.31	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	96.66	81.99	77.33	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284645.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	96.61	77.56	78.45	ENA|CYEP01000001|CYEP01000001.1 Escherichia coli strain 401907 genome assembly, contig: ERS139251SCcontig000001	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	91.78	51.44	46.23	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	100.00	100.00	100.00	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284645.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	98.75	84.35	90.47	ENA|CYEP01000001|CYEP01000001.1 Escherichia coli strain 401907 genome assembly, contig: ERS139251SCcontig000001	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	98.66	81.31	88.33	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_UTI89.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	98.62	83.84	88.19	ENA|CP000243|CP000243.1 Escherichia coli UTI89, complete genome.	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_O157H7_Sakai.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	96.93	71.66	81.82	ENA|BA000007|BA000007.3 Escherichia coli O157:H7 str. Sakai DNA, complete genome.	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001077875.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	96.84	79.96	80.92	ENA|LFJZ01000001|LFJZ01000001.1 Escherichia coli strain KIC-2 contig0001, whole genome shotgun sequence.	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283205.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	96.81	73.20	82.88	ENA|CYEF01000001|CYEF01000001.1 Escherichia coli strain 402898 genome assembly, contig: ERS139234SCcontig000001	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	96.71	77.20	82.57	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	96.68	52.28	80.18	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	96.66	77.33	81.99	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	96.62	83.05	78.63	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283245.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	96.59	77.62	82.89	ENA|CYEJ01000001|CYEJ01000001.1 Escherichia coli strain 300073 genome assembly, contig: ERS139243SCcontig000001	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	96.48	81.85	78.90	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	96.48	81.72	78.85	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_sonnei_Ss046.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	96.45	73.91	74.06	ENA|CP000038|CP000038.1 Shigella sonnei Ss046, complete genome.	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_flexneri_301.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	96.31	77.03	73.70	ENA|AE005674|AE005674.2 Shigella flexneri 2a str. 301, complete genome.	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	91.65	51.59	49.16	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	99.99	99.91	99.91	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	99.76	94.51	93.69	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001077875.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	99.05	90.20	85.35	ENA|LFJZ01000001|LFJZ01000001.1 Escherichia coli strain KIC-2 contig0001, whole genome shotgun sequence.	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283245.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	98.98	88.41	88.27	ENA|CYEJ01000001|CYEJ01000001.1 Escherichia coli strain 300073 genome assembly, contig: ERS139243SCcontig000001	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283205.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	98.67	83.20	88.09	ENA|CYEF01000001|CYEF01000001.1 Escherichia coli strain 402898 genome assembly, contig: ERS139234SCcontig000001	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_sonnei_Ss046.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	98.52	82.95	77.71	ENA|CP000038|CP000038.1 Shigella sonnei Ss046, complete genome.	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	98.41	89.70	80.84	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	98.39	89.57	80.81	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	98.22	90.14	79.79	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_flexneri_301.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	98.04	83.25	74.47	ENA|AE005674|AE005674.2 Shigella flexneri 2a str. 301, complete genome.	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_O157H7_Sakai.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	97.94	78.59	83.91	ENA|BA000007|BA000007.3 Escherichia coli O157:H7 str. Sakai DNA, complete genome.	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	97.07	56.29	80.71	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	96.86	74.74	75.92	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284645.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	96.84	78.30	78.52	ENA|CYEP01000001|CYEP01000001.1 Escherichia coli strain 401907 genome assembly, contig: ERS139251SCcontig000001	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	96.71	82.57	77.20	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_UTI89.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	96.56	77.38	76.11	ENA|CP000243|CP000243.1 Escherichia coli UTI89, complete genome.	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	91.87	51.82	46.17	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283205.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283205.fasta	100.00	99.79	99.79	ENA|CYEF01000001|CYEF01000001.1 Escherichia coli strain 402898 genome assembly, contig: ERS139234SCcontig000001	ENA|CYEF01000001|CYEF01000001.1 Escherichia coli strain 402898 genome assembly, contig: ERS139234SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001077875.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283205.fasta	98.99	90.20	80.62	ENA|LFJZ01000001|LFJZ01000001.1 Escherichia coli strain KIC-2 contig0001, whole genome shotgun sequence.	ENA|CYEF01000001|CYEF01000001.1 Escherichia coli strain 402898 genome assembly, contig: ERS139234SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283245.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283205.fasta	98.89	89.76	84.65	ENA|CYEJ01000001|CYEJ01000001.1 Escherichia coli strain 300073 genome assembly, contig: ERS139243SCcontig000001	ENA|CYEF01000001|CYEF01000001.1 Escherichia coli strain 402898 genome assembly, contig: ERS139234SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283205.fasta	98.67	88.09	83.20	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001	ENA|CYEF01000001|CYEF01000001.1 Escherichia coli strain 402898 genome assembly, contig: ERS139234SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283205.fasta	98.55	88.83	83.17	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001	ENA|CYEF01000001|CYEF01000001.1 Escherichia coli strain 402898 genome assembly, contig: ERS139234SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283205.fasta	98.28	90.12	76.79	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.	ENA|CYEF01000001|CYEF01000001.1 Escherichia coli strain 402898 genome assembly, contig: ERS139234SCcontig000001
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283205.fasta	98.28	90.23	76.80	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.	ENA|CYEF01000001|CYEF01000001.1 Escherichia coli strain 402898 genome assembly, contig: ERS139234SCcontig000001
